,,,pop_served,weighted_value,avg_contamination
Schenectady,Nitrates,2004,138005,108140800.0,783.6005941813702
Schenectady,Nitrates,2005,138005,206501220.0,1496.3314372667658
Schenectady,Nitrates,2006,138005,61770000.0,447.5924785333865
Schenectady,Nitrates,2007,138005,69844800.0,506.10340205065035
Schenectady,Nitrates,2008,138005,60815800.0,440.6782362957864
Schenectady,Nitrates,2009,138005,40002600.0,289.86341074598744
Schenectady,Nitrates,2010,141150,62745360.0,444.5296493092455
Schenectady,Nitrates,2011,128350,32632430.0,254.24565640825867
Schenectady,Nitrates,2012,141086,6701630.0,47.50031895439661
Schenectady,Nitrates,2013,141150,9056090.0,64.15933404179951
Schenectady,Nitrates,2014,141150,73800370.0,522.8506553312079
Schenectady,Nitrates,2015,141150,88559170.0,627.4117605384342
Schenectady,Nitrates,2016,141150,59569730.0,422.03138505136377
Schoharie,Arsenic,2000,75,283.5,3.78
Schoharie,Arsenic,2001,3455,6190.5,1.7917510853835021
Schoharie,Arsenic,2002,7356,10690.5,1.4533034257748776
Schoharie,Arsenic,2004,672,4515.5,6.7194940476190474
Schoharie,Arsenic,2005,581,5054.0,8.698795180722891
Schoharie,Arsenic,2006,4862,8592.7,1.7673179761415057
Schoharie,Arsenic,2007,3368,5613.2,1.666627078384798
Schoharie,Arsenic,2008,706,848.15,1.2013456090651558
Schoharie,Arsenic,2009,3584,9552.41,2.6652929687499998
Schoharie,Arsenic,2010,2061,4066.7,1.9731683648714216
Schoharie,Arsenic,2011,5509,8659.1,1.5718097658377201
Schoharie,Arsenic,2012,642,819.25,1.2760903426791277
Schoharie,Arsenic,2013,2011,5666.05,2.8175285927399303
Schoharie,Arsenic,2014,607,1286.55,2.119522240527183
Schoharie,Arsenic,2015,2136,2540.0,1.1891385767790261
Schoharie,Arsenic,2016,2931,7162.8,2.4438075742067555
Schoharie,DEHP,2000,75,22.5,0.3
Schoharie,DEHP,2001,1769,530.6999999999999,0.3
Schoharie,DEHP,2002,6281,1884.2999999999997,0.29999999999999993
Schoharie,DEHP,2003,1591,438.03,0.2753174104336895
Schoharie,DEHP,2004,1463,438.9,0.3
Schoharie,DEHP,2005,7267,2180.1,0.3
Schoharie,DEHP,2006,3080,1291.1999999999998,0.41922077922077916
Schoharie,DEHP,2007,657,221.6,0.33729071537290717
Schoharie,DEHP,2008,7355,2987.06,0.4061264445955132
Schoharie,DEHP,2009,1108,332.4,0.3
Schoharie,DEHP,2010,422,220.54,0.5226066350710901
Schoharie,DEHP,2011,6372,2229.3,0.3498587570621469
Schoharie,DEHP,2012,2878,914.85,0.3178769979152189
Schoharie,DEHP,2013,1338,401.4,0.3
Schoharie,DEHP,2014,1529,458.7,0.3
Schoharie,DEHP,2015,3339,1000.2299999999999,0.2995597484276729
Schoharie,DEHP,2016,7699,2309.7,0.3
Schoharie,Nitrates,1999,1844,1425850.0,773.2375271149674
Schoharie,Nitrates,2000,1844,7750360.0,4203.015184381778
Schoharie,Nitrates,2001,4221,2758060.0,653.4138829661217
Schoharie,Nitrates,2002,9254,4047180.0,437.3438513075427
Schoharie,Nitrates,2003,10083,6704640.0,664.944956858078
Schoharie,Nitrates,2004,8685,3140730.0,361.6269430051814
Schoharie,Nitrates,2005,10083,6375660.0,632.3177625706635
Schoharie,Nitrates,2006,8685,2192730.0,252.47322970639033
Schoharie,Nitrates,2007,10083,10521850.0,1043.523752851334
Schoharie,Nitrates,2008,11338,1863600.0,164.36761333568532
Schoharie,Nitrates,2009,11383,7086880.0,622.5845559167179
Schoharie,Nitrates,2010,9471,982140.0,103.69971491922712
Schoharie,Nitrates,2011,11175,6354760.0,568.6586129753915
Schoharie,Nitrates,2012,6710,2382580.0000000005,355.07898658718335
Schoharie,Nitrates,2013,10593,1893450.0,178.74539790427642
Schoharie,Nitrates,2014,11335,3964720.0,349.776797529775
Schoharie,Nitrates,2015,9093,2368110.0,260.4322005938634
Schoharie,Nitrates,2016,10293,4213920.0,409.39667735354124
Schoharie,Uranium,2001,5250,4994.8,0.9513904761904762
Schoharie,Uranium,2004,6225,3772.2300000000005,0.6059807228915663
Schoharie,Uranium,2006,1769,442.25,0.25
Schoharie,Uranium,2007,3049,1573.81,0.5161725155788783
Schoharie,Uranium,2008,44,11.0,0.25
Schoharie,Uranium,2009,1891,2032.0099999999998,1.0745690111052353
Schoharie,Uranium,2010,705,215.7,0.3059574468085106
Schoharie,Uranium,2011,558,357.12,0.64
Schoharie,Uranium,2012,45,11.25,0.25
Schoharie,Uranium,2013,5932,1473.82,0.24845246122724207
Schoharie,Uranium,2014,415,93.6,0.22554216867469878
Schoharie,Uranium,2015,1606,413.46,0.2574470734744707
Schoharie,Uranium,2016,2043,1718.16,0.8409985315712188
Schuyler,Arsenic,1999,4062,0.0,0.0
Schuyler,Arsenic,2000,4062,1474.0,0.36287543082225504
Schuyler,Arsenic,2001,4062,0.0,0.0
Schuyler,Arsenic,2002,5798,2604.0,0.4491203863401173
Schuyler,Arsenic,2003,4326,283.5,0.06553398058252427
Schuyler,Arsenic,2005,3536,6316.5,1.7863404977375565
Schuyler,Arsenic,2006,4206,5795.34,1.3778744650499286
Schuyler,Arsenic,2007,3885,6753.5,1.7383526383526384
Schuyler,Arsenic,2008,5685,3671.25,0.645778364116095
Schuyler,Arsenic,2009,4206,3737.75,0.8886709462672373
Schuyler,Arsenic,2010,4299,2030.55,0.4723307745987439
Schuyler,Arsenic,2011,6099,8136.0,1.3339891785538613
Schuyler,Arsenic,2012,4529,6430.299999999999,1.4198056966217707
Schuyler,Arsenic,2013,4299,5016.5,1.1668992789020702
Schuyler,Arsenic,2014,6099,8136.0,1.3339891785538613
Schuyler,Arsenic,2015,4390,5765.0,1.3132118451025057
Schuyler,Arsenic,2016,810,1944.0,2.4
Schuyler,DEHP,2002,1736,520.8,0.3
Schuyler,DEHP,2003,171,75.1,0.43918128654970756
Schuyler,DEHP,2004,810,243.0,0.3
Schuyler,DEHP,2006,91,91.0,1.0
Schuyler,DEHP,2007,810,810.0,1.0
Schuyler,DEHP,2008,926,1018.6000000000001,1.1
Schuyler,DEHP,2009,321,350.96000000000004,1.0933333333333335
Schuyler,DEHP,2012,230,232.22,1.0096521739130435
Schuyler,DEHP,2015,202,81.17000000000002,0.4018316831683169
Schuyler,DEHP,2016,34,9.520000000000001,0.28
Schuyler,Nitrates,1999,4460,1595830.0,357.80941704035877
Schuyler,Nitrates,2000,4062,853190.0,210.04185130477597
Schuyler,Nitrates,2001,4062,2157140.0,531.0536681437716
Schuyler,Nitrates,2002,4062,176880.0,43.545051698670605
Schuyler,Nitrates,2003,4292,479000.0,111.60298229263746
Schuyler,Nitrates,2004,321,9630.0,30.0
Schuyler,Nitrates,2005,2121,1895030.0,893.4606317774635
Schuyler,Nitrates,2006,4270,2686240.0,629.096018735363
Schuyler,Nitrates,2007,6006,3784470.0,630.1148851148852
Schuyler,Nitrates,2008,6006,3561470.0,592.985347985348
Schuyler,Nitrates,2009,6006,2656340.0,442.28105228105227
Schuyler,Nitrates,2010,6329,3112460.0,491.77753199557594
Schuyler,Nitrates,2011,6329,1821560.0,287.81166060989096
Schuyler,Nitrates,2012,6329,2384610.0,376.77516195291514
Schuyler,Nitrates,2013,6329,3121020.0,493.13003634065416
Schuyler,Nitrates,2014,6329,3064010.0,484.12229420129563
Schuyler,Nitrates,2015,6329,6143770.0,970.7331331963975
Schuyler,Nitrates,2016,6301,1841780.0,292.29963497857483
Schuylkill,Arsenic,1999,5015,1253.75,0.25
Schuylkill,Arsenic,2000,34541,111085.0,3.216033120060218
Schuylkill,Arsenic,2001,340,237.99999999999997,0.7
Schuylkill,Arsenic,2002,15047,24607.9,1.6354024057951753
Schuylkill,Arsenic,2003,117683,291149.4,2.4740140886959034
Schuylkill,Arsenic,2004,2565,25045.5,9.764327485380116
Schuylkill,Arsenic,2006,123748,147647.1,1.1931271616510974
Schuylkill,Arsenic,2007,101852,137700.5,1.3519665789577033
Schuylkill,Arsenic,2008,99012,82007.5,0.8282581909263523
Schuylkill,Arsenic,2009,123748,120148.80000000002,0.9709150854963314
Schuylkill,Arsenic,2010,82265,48830.75,0.5935786786604267
Schuylkill,Arsenic,2011,86312,54178.04,0.6276999721939012
Schuylkill,Arsenic,2012,122716,120956.21999999999,0.9856597346719254
Schuylkill,Arsenic,2013,85092,22477.75,0.264158205236685
Schuylkill,Arsenic,2014,85092,59564.4,0.7000000000000001
Schuylkill,Arsenic,2015,117771,142783.98,1.2123865807371934
Schuylkill,Arsenic,2016,89020,77724.0,0.8731071669287801
Schuylkill,DEHP,2000,6000,1800.0,0.3
Schuylkill,DEHP,2003,6000,1800.0,0.3
Schuylkill,DEHP,2006,6000,1800.0,0.3
Schuylkill,DEHP,2009,6000,1800.0,0.3
Schuylkill,DEHP,2011,120283,36218.74,0.30111270919415045
Schuylkill,DEHP,2012,36009,10900.7,0.30272154183676303
Schuylkill,DEHP,2013,1934,46.15,0.02386246122026887
Schuylkill,DEHP,2014,119427,36267.86,0.3036822494075879
Schuylkill,DEHP,2015,3924,1891.58,0.48205402650356777
Schuylkill,DEHP,2016,9824,3263.7000000000003,0.332217019543974
Schuylkill,Nitrates,1999,116198,45848980.0,394.5763266149159
Schuylkill,Nitrates,2000,117912,36732640.0,311.52588370988536
Schuylkill,Nitrates,2001,123708,47140220.0,381.0604002974747
Schuylkill,Nitrates,2002,123708,48535400.0,392.3384098037314
Schuylkill,Nitrates,2003,123748,45181470.0,365.1086886252707
Schuylkill,Nitrates,2004,123748,46498910.0,375.7548404822704
Schuylkill,Nitrates,2005,123748,50317100.0,406.6093997478747
Schuylkill,Nitrates,2006,123748,65511200.0,529.3919901735785
Schuylkill,Nitrates,2007,123748,66778460.0,539.6326405275237
Schuylkill,Nitrates,2008,123748,43890350.0,354.67522707437695
Schuylkill,Nitrates,2009,117201,45441960.0,387.7267258811785
Schuylkill,Nitrates,2010,123748,43593480.0,352.2762388078999
Schuylkill,Nitrates,2011,123936,44414430.0,358.365850116189
Schuylkill,Nitrates,2012,122366,44135600.0,360.6851576418286
Schuylkill,Nitrates,2013,122383,34104310.0,278.6686876445258
Schuylkill,Nitrates,2014,122378,46465370.0,379.68728039353476
Schuylkill,Nitrates,2015,118086,41545320.0,351.82256999136223
Schuylkill,Nitrates,2016,119414,49003130.0,410.3633577302494
Schuylkill,Uranium,2003,42413,61494.23,1.4498910711338506
Schuylkill,Uranium,2007,3870,2128.5,0.55
Schuylkill,Uranium,2008,3870,3366.9,0.87
Schuylkill,Uranium,2009,2500,1875.0,0.75
Schuylkill,Uranium,2010,3456,3194.2799999999997,0.9242708333333333
Schuylkill,Uranium,2011,75467,32704.87,0.43336650456490916
Schuylkill,Uranium,2012,49130,9171.65,0.18668125381640543
Schuylkill,Uranium,2013,5574,228.3,0.04095801937567277
Schuylkill,Uranium,2014,4130,2889.8,0.6997094430992736
Schuylkill,Uranium,2015,1216,766.4,0.6302631578947369
Schuylkill,Uranium,2016,8889,1410.75,0.15870739115761054
Scotland,Arsenic,1999,1957,1957.0,1.0
Scotland,Arsenic,2000,1957,2544.1,1.3
Scotland,Arsenic,2001,1957,2348.4,1.2
Scotland,Arsenic,2002,1957,0.0,0.0
Scotland,Arsenic,2003,1957,0.0,0.0
Scotland,Arsenic,2004,1957,2250.5499999999997,1.15
Scotland,Arsenic,2005,1957,0.0,0.0
Scotland,Arsenic,2006,1957,1957.0,1.0
Scotland,Arsenic,2007,1957,2172.27,1.11
Scotland,Arsenic,2008,1957,0.0,0.0
Scotland,Arsenic,2009,1957,0.0,0.0
Scotland,Arsenic,2010,1957,0.0,0.0
Scotland,Arsenic,2011,20000,45107.5,2.255375
Scotland,Arsenic,2012,2758,2002.5,0.7260696156635243
Scotland,Arsenic,2013,1957,0.0,0.0
Scotland,Arsenic,2014,19865,45107.5,2.2707022401208157
Scotland,Arsenic,2015,1822,0.0,0.0
Scotland,Arsenic,2016,1822,1967.7600000000002,1.08
Scotland,DEHP,2005,1957,0.0,0.0
Scotland,DEHP,2010,801,528.66,0.6599999999999999
Scotland,DEHP,2011,18043,11908.380000000001,0.66
Scotland,DEHP,2012,801,528.66,0.6599999999999999
Scotland,DEHP,2013,801,528.66,0.6599999999999999
Scotland,DEHP,2014,18043,11908.380000000001,0.66
Scotland,Nitrates,1999,1957,0.0,0.0
Scotland,Nitrates,2000,1957,136990.0,70.0
Scotland,Nitrates,2001,1957,117420.0,60.0
Scotland,Nitrates,2002,1957,0.0,0.0
Scotland,Nitrates,2003,1957,0.0,0.0
Scotland,Nitrates,2004,1957,254410.0,130.0
Scotland,Nitrates,2005,1957,97850.00000000001,50.00000000000001
Scotland,Nitrates,2006,1957,0.0,0.0
Scotland,Nitrates,2007,1957,0.0,0.0
Scotland,Nitrates,2008,1957,156560.0,80.0
Scotland,Nitrates,2009,1957,0.0,0.0
Scotland,Nitrates,2010,20000,13932180.000000002,696.609
Scotland,Nitrates,2011,20000,11120120.0,556.006
Scotland,Nitrates,2012,20000,24370110.0,1218.5055
Scotland,Nitrates,2013,20000,27164080.0,1358.204
Scotland,Nitrates,2014,19865,24642340.000000004,1240.490309589731
Scotland,Nitrates,2015,1822,364400.00000000006,200.00000000000003
Scotland,Nitrates,2016,1822,0.0,0.0
Scotland,Uranium,2010,801,400.5,0.5
Scotland,Uranium,2012,801,400.5,0.5
Scotland,Uranium,2013,801,400.5,0.5
Scotland,Uranium,2014,17242,8621.0,0.5
Scott,Arsenic,1999,219827,218212.8,0.9926569529675608
Scott,Arsenic,2000,236766,198869.25999999998,0.8399401096441211
Scott,Arsenic,2001,219618,264730.31,1.205412625558925
Scott,Arsenic,2002,219545,237060.13,1.0797792252157872
Scott,Arsenic,2003,295634,508294.29,1.719336375383075
Scott,Arsenic,2004,244720,211753.7,0.8652897188623734
Scott,Arsenic,2005,203990,404440.17,1.982647041521643
Scott,Arsenic,2006,242977,392481.61,1.615303547249328
Scott,Arsenic,2007,241290,386954.78,1.6036917402295994
Scott,Arsenic,2008,129788,187297.6,1.44310413905754
Scott,Arsenic,2009,126009,271231.12,2.1524741883516256
Scott,Arsenic,2010,46818,98048.66,2.094251356315947
Scott,Arsenic,2011,83184,182490.84999999998,2.1938215281784954
Scott,Arsenic,2012,146603,151168.81000000003,1.031144042072809
Scott,Arsenic,2013,98026,104561.7,1.066673127537592
Scott,Arsenic,2014,109921,83619.07,0.7607196986926975
Scott,Arsenic,2015,164455,194561.51,1.1830683773676691
Scott,Arsenic,2016,284699,300373.30000000005,1.0550556903958217
Scott,DEHP,1999,170712,109507.79999999999,0.6414768733305215
Scott,DEHP,2000,183326,157346.93,0.858290313430719
Scott,DEHP,2001,178228,181606.63,1.0189567856902395
Scott,DEHP,2002,203760,130785.88,0.6418623871221044
Scott,DEHP,2003,213498,158852.13999999998,0.7440450964411844
Scott,DEHP,2004,203663,105972.2,0.5203311352577542
Scott,DEHP,2005,205085,107115.5,0.5222980715313162
Scott,DEHP,2006,213158,110678.32999999999,0.5192314151943628
Scott,DEHP,2007,240118,63885.649999999994,0.26605939579706644
Scott,DEHP,2008,97963,39040.0,0.39851780774373996
Scott,DEHP,2009,100989,31422.2,0.3111447781441543
Scott,DEHP,2010,202236,60935.52,0.3013089657627722
Scott,DEHP,2011,183560,41200161.099999994,224.45064883416862
Scott,DEHP,2012,107070,76246.2,0.7121154384981787
Scott,DEHP,2013,209873,105666.79999999999,0.5034797234518017
Scott,DEHP,2014,68598,59642.73,0.8694528995014432
Scott,DEHP,2015,134945,104149.1,0.771789247471192
Scott,DEHP,2016,233729,70304.59999999999,0.30079536557294984
Scott,Nitrates,1999,300084,877197010.0,2923.171545300649
Scott,Nitrates,2000,300506,858762400.0,2857.721310057037
Scott,Nitrates,2001,300640,999516020.0,3324.627527940394
Scott,Nitrates,2002,323352,935398310.0,2892.8174558994533
Scott,Nitrates,2003,323475,671498960.0,2075.891367184481
Scott,Nitrates,2004,320700,810153870.0,2526.204770813845
Scott,Nitrates,2005,320500,811918010.0,2533.285522620905
Scott,Nitrates,2006,320723,815884479.9999999,2543.8913953785664
Scott,Nitrates,2007,319432,883700850.0000001,2766.4756505296905
Scott,Nitrates,2008,320774,859194650.0,2678.5046481323297
Scott,Nitrates,2009,320751,614096020.0,1914.5568369233456
Scott,Nitrates,2010,322906,971933709.9999999,3009.9586566988532
Scott,Nitrates,2011,269561,651066660.0,2415.285074621329
Scott,Nitrates,2012,331589,575902630.0,1736.7965463269288
Scott,Nitrates,2013,335325,861815850.0,2570.091254752852
Scott,Nitrates,2014,333496,754124420.0,2261.269760356946
Scott,Nitrates,2015,334064,497405270.0,1488.952027156473
Scott,Nitrates,2016,333953,849263310.0,2543.0623770410807
Scott,Uranium,2001,3889,66113.0,17.0
Scott,Uranium,2002,25443,523.0,0.0205557520732618
Scott,Uranium,2007,7706,69966.0,9.079418634830002
Scott,Uranium,2010,3889,87502.5,22.5
Scott,Uranium,2011,216,89.80000000000001,0.4157407407407408
Scott,Uranium,2012,4085,2030.0,0.4969400244798042
Scott,Uranium,2013,808,404.0,0.5
Scott,Uranium,2014,4285,2142.5,0.5
Scott,Uranium,2015,4285,2142.5,0.5
Sedgwick,Arsenic,1999,388705,859490.1,2.2111629642016437
Sedgwick,Arsenic,2000,458471,767590.33,1.6742396574701561
Sedgwick,Arsenic,2001,386552,533441.76,1.3800000000000001
Sedgwick,Arsenic,2002,388344,412588.12,1.062429495498836
Sedgwick,Arsenic,2003,439922,507578.95999999996,1.1537930815008115
Sedgwick,Arsenic,2004,386552,463862.39999999997,1.2
Sedgwick,Arsenic,2005,386552,502517.60000000003,1.3
Sedgwick,Arsenic,2006,417144,588806.2999999999,1.411518084881959
Sedgwick,Arsenic,2007,390544,587902.2,1.5053417796714326
Sedgwick,Arsenic,2008,386552,579828.0,1.5
Sedgwick,Arsenic,2009,417309,597249.3999999999,1.4311922340519851
Sedgwick,Arsenic,2010,388344,583677.5,1.5029909049708505
Sedgwick,Arsenic,2011,386882,814894.2000000001,2.1063120021091706
Sedgwick,Arsenic,2012,417144,826650.1,1.9816900159177646
Sedgwick,Arsenic,2013,388509,626072.8,1.6114756672303603
Sedgwick,Arsenic,2014,386882,505388.60000000003,1.3063120021091703
Sedgwick,Arsenic,2015,419535,520317.48,1.2402242482748758
Sedgwick,Arsenic,2016,391685,435598.30000000005,1.112113815949041
Sedgwick,DEHP,2000,1462,438.59999999999997,0.3
Sedgwick,DEHP,2001,330,99.0,0.3
Sedgwick,DEHP,2003,1462,731.0,0.5
Sedgwick,DEHP,2004,165,49.5,0.3
Sedgwick,DEHP,2005,330,99.0,0.3
Sedgwick,DEHP,2007,1792,537.5999999999999,0.29999999999999993
Sedgwick,DEHP,2010,1957,587.0999999999999,0.29999999999999993
Sedgwick,DEHP,2012,330,99.0,0.3
Sedgwick,DEHP,2013,1627,557.4,0.3425937307928703
Sedgwick,DEHP,2014,165,49.5,0.3
Sedgwick,DEHP,2015,165,77.55,0.47
Sedgwick,DEHP,2016,1720,516.0,0.3
Sedgwick,Nitrates,1999,449359,304101750.0,676.7456532527444
Sedgwick,Nitrates,2000,460428,481371830.0,1045.487741840201
Sedgwick,Nitrates,2001,444000,554476620.0,1248.8212162162163
Sedgwick,Nitrates,2002,451430,430550670.0,953.7484659858671
Sedgwick,Nitrates,2003,441549,525049300.0,1189.1076641550542
Sedgwick,Nitrates,2004,441384,418986779.99999994,949.2568375836005
Sedgwick,Nitrates,2005,418771,435312110.0,1039.4991773546878
Sedgwick,Nitrates,2006,418771,367325700.0,877.1517129887218
Sedgwick,Nitrates,2007,418771,293735350.0,701.4223764300775
Sedgwick,Nitrates,2008,418771,431488400.0,1030.3683874957912
Sedgwick,Nitrates,2009,418771,336412930.0,803.3338745997215
Sedgwick,Nitrates,2010,418771,682305159.9999999,1629.3037483493363
Sedgwick,Nitrates,2011,418771,552522630.0,1319.3908603986426
Sedgwick,Nitrates,2012,418771,476156460.0,1137.033032373302
Sedgwick,Nitrates,2013,418771,502930310.0,1200.9673783523692
Sedgwick,Nitrates,2014,418771,376537450.0,899.1488188055047
Sedgwick,Nitrates,2015,421162,369137880.0,876.4748006705258
Sedgwick,Nitrates,2016,423902,396783160.0,936.0256851819524
Sedgwick,Uranium,1999,22943,367088.0,16.0
Sedgwick,Uranium,2001,7499,29996.0,4.0
Sedgwick,Uranium,2004,1462,11696.0,8.0
Sedgwick,Uranium,2007,330,6600.0,20.0
Sedgwick,Uranium,2008,330,6600.0,20.0
Sedgwick,Uranium,2011,495,6352.5,12.833333333333334
Sedgwick,Uranium,2013,1462,17544.0,12.0
Sedgwick,Uranium,2014,330,5610.0,17.0
Seminole,Arsenic,1999,441388,746566.7700000001,1.6914070387051758
Seminole,Arsenic,2000,18729,28874.85,1.5417187249719686
Seminole,Arsenic,2002,449486,945329.96,2.1031354925403685
Seminole,Arsenic,2003,15888,16889.0,1.063003524672709
Seminole,Arsenic,2004,62,31.0,0.5
Seminole,Arsenic,2005,444342,530232.1499999999,1.1932973925489823
Seminole,Arsenic,2006,86428,45567.3,0.5272284444855834
Seminole,Arsenic,2008,445485,294674.54,0.6614690505853171
Seminole,Arsenic,2009,18904,13255.069999999998,0.7011780575539567
Seminole,Arsenic,2010,61170,55053.0,0.9
Seminole,Arsenic,2011,445251,188745.22999999998,0.4239074813981327
Seminole,Arsenic,2012,77269,66044.32,0.8547324282700696
Seminole,Arsenic,2013,62444,15611.0,0.25
Seminole,Arsenic,2014,450154,181051.6,0.4021992473686783
Seminole,Arsenic,2015,72403,21698.32,0.29968813446956616
Seminole,Arsenic,2016,65216,16304.0,0.25
Seminole,DEHP,1999,445751,232848.05999999994,0.5223724904711373
Seminole,DEHP,2000,95812,109666.22999999998,1.1445980670479687
Seminole,DEHP,2001,84651,38806.31,0.458427071150961
Seminole,DEHP,2002,445529,355210.2100000001,0.7972774162849109
Seminole,DEHP,2003,103711,51570.71,0.4972540039147246
Seminole,DEHP,2004,27060,12714.119999999999,0.4698492239467849
Seminole,DEHP,2005,446849,383054.37,0.8572344796564387
Seminole,DEHP,2006,131651,217616.65999999997,1.652981443361615
Seminole,DEHP,2007,93373,34211.1,0.3663917834920159
Seminole,DEHP,2008,445485,284706.5299999999,0.6390934150420327
Seminole,DEHP,2009,173313,68171.21,0.3933415843012354
Seminole,DEHP,2010,103725,39179.06,0.37772051096649795
Seminole,DEHP,2011,445251,222633.80999999997,0.5000186636301771
Seminole,DEHP,2012,174558,81651.33,0.46776045784209264
Seminole,DEHP,2013,118020,32283.8,0.2735451618369768
Seminole,DEHP,2014,450154,205521.44,0.45655806679491906
Seminole,DEHP,2015,223357,116724.93000000001,0.5225935609808513
Seminole,DEHP,2016,99041,73926.15,0.7464196645833543
Seminole,Nitrates,1999,460292,59285260.0,128.79924048212874
Seminole,Nitrates,2000,465261,23588790.0,50.7001231566798
Seminole,Nitrates,2001,465436,52955950.0,113.77708213374126
Seminole,Nitrates,2002,465436,42845570.0,92.05469710121262
Seminole,Nitrates,2003,465436,51972920.0,111.66501946561934
Seminole,Nitrates,2004,440767,22408560.0,50.83992222648247
Seminole,Nitrates,2005,460292,17954570.0,39.00691300305024
Seminole,Nitrates,2006,460292,51340580.0,111.53915340696776
Seminole,Nitrates,2007,460292,23462040.0,50.97207859358842
Seminole,Nitrates,2008,460292,23263960.0,50.541743067444145
Seminole,Nitrates,2009,460292,15738490.0,34.19240395227377
Seminole,Nitrates,2010,460292,12350020.0,26.830837815995064
Seminole,Nitrates,2011,460292,23423270.0,50.88784945208694
Seminole,Nitrates,2012,461648,34862510.0,75.51751550965237
